ID,Station Name,Access,Owner,Last_Used,Open_Date,DC_Fast,Level1_Charging,Level2_Charging,Address,City,State,Zipcode,Latitude,Longitude,Pricing,Connection_Type
150602,Charles Plaza Garage - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-23,,,3.0,222 North Charles St,Baltimore,MD,21201,39.291987,-76.615821,Free,TESLA
150607,Columbia Center - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-09,,,1.0,1152 15th St NW,Washington,DC,20005,38.90493,-77.035048,Free,TESLA
150608,1875 K Street - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-01,,,2.0,1875 K St NW,Washington,DC,20036,38.902991,-77.043045,Free,TESLA
150609,1700 New York Avenue - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-04,,,2.0,1700 New York Ave,Washington,DC,20006,38.896069,-77.040275,Free,J1772
150613,The Omni Homestead Resort - Tesla Destination,public,Tesla Destination,2022-10-06,2019-07-25,,,3.0,7696 Sam Snead Hwy,Hot Springs,VA,24445,37.997323,-79.830561,Free,TESLA
150621,"Off the Grid  -  Cafe, Market, Farm - Tesla Destination",public,Tesla Destination,2022-10-06,2019-04-10,,,3.0,11692 Lee Hwy,Sperryville,VA,22740,38.650846,-78.255126,Free,TESLA
150622,Brydgeworks Glass - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-24,,,2.0,3315 Harpine Hwy,Harrisonburg,VA,22802,38.503166,-78.871503,Free,TESLA
150631,Prince George Street Parking Garage - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-25,,,2.0,230 N Henry St,Williamsburg,VA,23185,37.2728516,-76.7068241,Free,TESLA
150632,Quarterpath Park Rec Center - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-15,,,3.0,202 Quarterpath Rd,Williamsburg,VA,23185,37.2638377,-76.6829495,Free,J1772
150633,Kiwanis Park - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-16,,,3.0,125 Longhill Park,Williamsburg,VA,23185,37.2921264,-76.7288787,Free,J1772
150634,Chester Plaza - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-18,,,3.0,7 Chester Plaza,Chester,MD,21619,38.976475,-76.288568,Free,TESLA
150635,Town Point Garage - Tesla Destination,public,Tesla Destination,2022-10-06,2019-03-27,,,5.0,110 W Main St,Norfolk,VA,23510,36.846994,-76.2929053,Free,J1772
150636,Bank Street Garage - Tesla Destination,public,Tesla Destination,2022-10-06,2019-03-27,,,6.0,440 Monticello Ave,Norfolk,VA,23510,36.8512853,-76.2877562,Free,J1772
150638,Oakhurst Inn - Tesla Destination,public,Tesla Destination,2022-10-06,2019-06-10,,,2.0,100 Oakhurst Cir,Charlottesville,VA,22903,38.031897,-78.506854,Free,TESLA
150696,G&M Restaurant - Tesla Destination,public,Tesla Destination,2022-10-06,2019-07-16,,,2.0,804 N Hammonds Ferry Rd,Linthicum,MD,21090,39.225034,-76.665832,Free,TESLA
150710,MacArthur Center South Garage - Tesla Destination,public,Tesla Destination,2022-10-06,2019-03-27,,,8.0,500 City Hall Ave,Norfolk,VA,23510,36.848262,-76.287787,Free,J1772
150711,Waterside Garage - Tesla Destination,public,Tesla Destination,2022-10-06,2019-04-01,,,5.0,50 Martins Ln,Norfolk,VA,23510,36.845252,-76.2908056,Free,J1772
150799,INTERPARK PENN QTR1,public,ChargePoint Network,2024-10-10,2019-12-25,,,2.0,616 E St NW,Washington,DC,20004,38.896423,-77.02124,,J1772
150811,FH_CONDOMINIUM FHC CLUBPLAZA,public,ChargePoint Network,2024-10-10,2019-12-27,,,2.0,18701 Club Plaza Drive Parking area below poo,Germantown,MD,20874,39.163002,-77.27701,,J1772
150822,Central Place Office - B1 - Gray Section,public,Blink Network,2024-10-10,2019-12-27,,,6.0,1800 N. Lynn Street,Arlington,VA,22209,38.895493,-77.071236,Free,J1772
151272,Safeway Wisconsin Ave NW,public,SHELL_RECHARGE,2024-10-10,2019-03-14,,,2.0,1855 Wisconsin Ave Nw,Washington,DC,20007,38.916057,-77.067444,,J1772
151786,Safeway Bradley Blvd,public,SHELL_RECHARGE,2024-10-10,2019-02-28,,,2.0,5000 Bradley Blvd,Bethesda,MD,20815,38.977275,-77.099235,,J1772
151787,Collington Plaza,public,SHELL_RECHARGE,2024-10-10,2018-11-23,,,2.0,3400-3570 Crain Hwy,Bowie,MD,20716,38.937272,-76.720378,,J1772
151788,King Farm Village Center,public,SHELL_RECHARGE,2024-10-10,2018-06-25,,,2.0,302 King Farm Blvd,Rockville,MD,20850,39.113315,-77.172432,,J1772
151789,Safeway Georgia Ave Wheaton,public,SHELL_RECHARGE,2024-10-10,2019-02-28,,,2.0,11201 Georgia Ave,Wheaton,MD,20902,39.039346,-77.049898,,J1772
151821,Safeway King Street,public,SHELL_RECHARGE,2024-10-10,2019-03-13,,,2.0,3526 King St,Alexandria,VA,22302,38.828111,-77.089762,,J1772
151822,Wegmans Alexandria,public,SHELL_RECHARGE,2024-10-10,2019-10-27,,,2.0,7905 Hilltop Village Center Drive,Alexandria,VA,22315,38.743314,-77.16071,,J1772
151823,The Crossing Clarendon Garage Level 2 Entrance,public,SHELL_RECHARGE,2024-10-10,2019-09-30,,,4.0,2800 Clarendon Blvd,Arlington,VA,22201,38.887591,-77.09205,,J1772
151824,Belmont Chase,public,SHELL_RECHARGE,2024-10-10,2019-10-19,,,2.0,19800-19890 Belmont Chase Dr,Ashburn,VA,20147,39.066596,-77.48488,,J1772
151825,One Loudoun Downtown Garage,public,SHELL_RECHARGE,2024-10-10,2018-06-28,,,2.0,44703 Thorndike St,Ashburn,VA,20147,39.050533,-77.454411,,J1772
151826,Centre Ridge Marketplace,public,SHELL_RECHARGE,2024-10-10,2019-10-10,,,2.0,6335 Multiplex Dr,Centreville,VA,20121,38.828037,-77.439013,,J1772
151827,The Field at Commonwealth Mellow Mushroom,public,SHELL_RECHARGE,2024-10-10,2019-06-28,,,2.0,14335 Newbrook Dr.,Chantilly,VA,20151,38.877543,-77.442127,,J1772
151828,Dulles 28 Centre,public,SHELL_RECHARGE,2024-10-10,2019-10-25,,,4.0,22000 Dulles Retail Plaza,Dulles,VA,20166,39.006473,-77.437377,,J1772
151830,Fairfax Towne Center,public,SHELL_RECHARGE,2024-10-10,2019-08-30,,,2.0,12210 Fairfax Towne Center,Fairfax,VA,22033,38.8668,-77.366619,,J1772
151831,East Market,public,SHELL_RECHARGE,2024-10-10,2018-08-23,,,1.0,12551 Fair Lakes Circle,Fairfax,VA,22033,38.857579,-77.380032,,J1772
151832,Tysons Galleria,public,SHELL_RECHARGE,2024-10-10,2018-09-28,,,1.0,2001 International Dr,Mclean,VA,22102,38.924192,-77.225767,,J1772
151833,Springfield Town Center Main Entrance,public,SHELL_RECHARGE,2024-10-10,2018-08-07,,,2.0,6500 Springfield Mall,Springfield,VA,22150,38.774985,-77.175941,,J1772
151846,White Marsh Mall East Entrance,public,SHELL_RECHARGE,2024-10-10,2019-11-01,,,2.0,8200 Perry Hall Blvd,Baltimore,MD,21236,39.374986,-76.466166,,J1772
151871,Dulles Town Center,public,SHELL_RECHARGE,2024-10-10,2019-11-01,,,2.0,21075 Dulles Town Cir.,Sterling,VA,20166,39.030433,-77.42186,,J1772
151874,Cinemark Centreville 12,public,SHELL_RECHARGE,2024-10-10,2019-11-01,,,4.0,6201 Multiplex Dr,Centreville,VA,20121,38.829034,-77.436412,,J1772
152204,White Marsh Mall Macys,public,SHELL_RECHARGE,2024-10-10,2020-01-20,,,2.0,8200 Perry Hall Blvd,Baltimore,MD,21236,39.373637,-76.468448,,J1772
152205,White Marsh Mall West Entrance,public,SHELL_RECHARGE,2024-10-10,2020-01-20,,,4.0,8200 Perry Hall Blvd,Baltimore,MD,21236,39.374496,-76.468294,,J1772
152286,MTA BUS W. MARSH23,public,ChargePoint Network,2024-10-10,2020-01-08,,,2.0,8476 Honeygo Blvd,Nottingham,MD,21236,39.37738,-76.460639,,J1772
152360,COLUMBIA ASSOC SSC1,public,ChargePoint Network,2024-10-10,2020-01-10,,,1.0,7060 Deepage Dr,Columbia,MD,21045,39.178061,-76.837686,,J1772
152377,531714 - 799 9th Street,public,Blink Network,2024-10-10,2019-02-06,,,6.0,"799 9th Street NW, Suite 102",Washington,DC,20001,38.899515,-77.023468,$0.00-$10.00/Hr Variable Parking Fee,J1772
152427,26300,public,Blink Network,2024-10-10,2018-12-11,,,2.0,133 National Business Parkway,Annapolis Junction,MD,20701,39.1243889,-76.774318,$0.20/kWh Energy Fee,J1772
152512,BGE-Aberdeen Festival Park,public,SHELL_RECHARGE,2024-10-10,2020-01-17,,,6.0,50 diamond st,Aberdeen,MD,21001,39.510993,-76.164264,,J1772
152528,POINTE 14 EV2,public,ChargePoint Network,2024-10-10,2020-01-18,,,2.0,1351 N Rolfe St,Arlington,VA,22209,38.889263,-77.079477,,J1772
152565,TOWN OF HERNDON MUNICIPAL CTR,public,ChargePoint Network,2024-10-10,2020-01-22,,,2.0,777 Lynn Street,Herndon,VA,20170,38.971695,-77.38606,,J1772
152708,The Field at Commonwealth Wegmans,public,SHELL_RECHARGE,2024-10-10,2020-01-20,,,2.0,14335 Newbrook Dr.,Chantilly,VA,20151,38.876866,-77.443705,,J1772
152709,Springfield Town Center Dicks,public,SHELL_RECHARGE,2024-10-10,2020-01-20,,,2.0,6500 Springfield Mall,Springfield,VA,22150,38.772646,-77.173755,,J1772
152710,Springfield Town Center Target,public,SHELL_RECHARGE,2024-10-10,2020-01-20,,,2.0,6500 Springfield Mall,Springfield,VA,22150,38.775224,-77.17308,,J1772
152711,Springfield Town Center LA Fitness,public,SHELL_RECHARGE,2024-10-10,2020-01-20,,,2.0,6500 Springfield Mall,Springfield,VA,22150,38.775751,-77.175143,,J1772
152997,Lincoln Square - 555 11th Street NW,public,Blink Network,2024-10-10,2019-11-11,,,4.0,555 11th Street Northwest,Washington,DC,20004,38.8967861,-77.0264518,FREE,J1772
153027,"Smith Point Marina, Inc",public,Non-Networked,2023-10-12,2020-01-03,,1.0,,989 Smith Point Rd,Reedville,VA,22539,37.88372527108362,-76.2512256772461,$10 per session,NEMA1450
153114,Pentagon Row,public,Blink Network,2024-10-10,2020-01-29,,,1.0,1101 S Joyce Street,Arlington,VA,22202,38.864189,-77.063009,Free,J1772
153115,Whole Foods - Richmond,public,Blink Network,2024-10-10,2020-01-29,,,2.0,2024 West Broad Street,Richmond,VA,23220,37.558165,-77.461716,Free,J1772
153270,BGE-Howard County Library - Mi,public,SHELL_RECHARGE,2024-10-10,2020-02-04,,,4.0,9421 Frederick Rd,Elliott City,MD,21042,39.272669,-76.839582,,J1772
153424,Pike & Rose - Tesla Supercharger,public,Tesla,2024-07-01,2020-01-31,8.0,,,11860 Trade Street,North Bethesda,MD,20852,39.05048,-77.116837,,TESLA
153429,Rockville Town Square - Tesla Supercharger,public,Tesla,2024-07-01,2020-01-31,8.0,,,200 East Middle Lane,Rockville,MD,20850,39.086885,-77.149982,,TESLA
153540,Sheetz - Tesla Supercharger,public,Tesla,2024-07-01,2020-02-20,8.0,,,14480 Wards Road,Lynchburg,VA,24501,37.324741,-79.190621,,TESLA
153541,Royal Farms - Tesla Supercharger,public,Tesla,2024-07-01,2020-02-20,6.0,,,12826A Ocean Gateway,Ocean City,MD,21842,38.335656,-75.104945,,TESLA
153789,Sheetz - Tesla Supercharger,public,Tesla,2024-07-01,2020-02-14,8.0,,,2902 South Seminole Trail,Madison,VA,22727,38.346257,-78.286476,,TESLA
153828,Parsons Corp,public,Non-Networked,2022-11-10,2020-01-09,,,4.0,7110 Samuel Morse Dr,Columbia,MD,21046,39.168437,-76.812615,Free,J1772
153837,Pepco - Andrew Hanko Building,public,SHELL_RECHARGE,2024-10-10,2020-02-20,,,4.0,8511 Legation Road,New Carrollton,MD,20784,38.961839,-76.868292,,J1772
153850,UMBC - Walker Avenue Garage,public,Non-Networked,2023-09-14,2020-02-10,,,10.0,1000 Hilltop Cr,Baltimore,MD,21250,39.257426,-76.712476,Free,J1772
153851,UMBC - Lot 9,public,Non-Networked,2023-09-14,2020-04-03,,,7.0,1000 Hilltop Cr,Baltimore,MD,21250,39.25459,-76.715174,Free,J1772
153885,Harris Teeter - Tesla Supercharger,public,Tesla,2024-07-01,2020-02-21,8.0,,,43300 Southern Walk Plaza,Ashburn,VA,20148,39.008411,-77.501811,,TESLA
154006,77 H CHARGING CHARGING 1,public,ChargePoint Network,2024-10-10,2020-02-27,,,2.0,99 H St NW,Washington,DC,20001,38.90033,-77.012085,,J1772
154008,THE BATLEY UMDISTRICT EV3,public,ChargePoint Network,2024-10-10,2020-02-27,,,2.0,1270 4th St NE,Washington,DC,20002,38.908906,-76.999782,,J1772
154021,H-D FREDERICK DCFAST HOG,public,ChargePoint Network,2024-10-10,2020-02-27,1.0,,,5722 Urbana Pike,Frederick,MD,21704,39.390396,-77.40587,,J1772COMBO
154023,MTA MARC MUIRKIRK,public,ChargePoint Network,2024-10-10,2020-02-27,,,2.0,"7012 Muirkirk Rd Beltsville, Maryland 20705","Beltsville, Maryland",MD,20705,39.061433,-76.882834,,J1772
154024,UMD SHADY GROVE SGG STATION #1,public,ChargePoint Network,2024-10-10,2020-02-27,,,1.0,9621 Gudelsky Dr,Rockville,MD,20850,39.092487,-77.197586,,J1772
154093,LOUDOUN METRO STATION 4,public,ChargePoint Network,2024-10-10,2020-02-27,,,2.0,43625 Croson Lane,Ashburn,VA,20148,39.005353,-77.492951,,J1772
154106,BGE-Carroll County Community C,public,SHELL_RECHARGE,2024-10-10,2020-02-27,,,4.0,1601 Washington Rd,Westminster,MD,21157,39.530327,-76.99371,,J1772
154238,MILL STATION MOD PIZZA 1,public,ChargePoint Network,2024-10-10,2020-03-03,,,2.0,10500 Mill Run Cir,Owings Mills,MD,21117,39.406484,-76.791849,,J1772
154239,MILL STATION MOD PIZZA 2,public,ChargePoint Network,2024-10-10,2020-03-03,,,2.0,10388 Mill Run Cir,Owings Mills,MD,21117,39.406554,-76.792801,,J1772
154248,BGE-Eldersburg Branch Library,public,SHELL_RECHARGE,2024-10-10,2020-03-03,,,6.0,6400 W Hemlock Dr,Sykesville,MD,21784,39.397792,-76.936468,,J1772
154388,KINGSGATE STATION 1,public,ChargePoint Network,2024-10-10,2020-03-10,,,2.0,7319 Eden Brook Dr,Columbia,MD,21046,39.16732,-76.86829,,J1772
154458,BGE-Annapolis Library,public,SHELL_RECHARGE,2024-10-10,2020-03-13,1.0,,4.0,1410 West St,Annapolis,MD,21401,38.978774,-76.515132,,CHADEMO
154504,Comfort Inn Shady Grove,public,Blink Network,2024-10-10,2014-03-04,,,2.0,16216 Frederick Road,Gaithersburg,MD,20877,39.1214784,-77.17724670000001,$0.49/kWh Energy Fee,J1772
154505,Spinnaker Garage,public,Blink Network,2024-10-10,2019-08-08,,,1.0,707 President St,Baltimore,MD,21202,39.2828701,-76.6010004,FREE,J1772
154531,HIGHS EV#2 HIGH'S 62,public,ChargePoint Network,2024-10-10,2020-03-18,1.0,,,2861 Jessup Rd,Jessup,MD,20794,39.14194,-76.762572,,CHADEMO
154619,POTOMAC EDISON PARISH HALL,public,ChargePoint Network,2024-10-10,2020-03-24,,,2.0,16 Uhl St,Frostburg,MD,21532,39.657498,-78.926857,,J1772
154661,Georgetown Safeway - Tesla Supercharger,public,Tesla,2024-07-01,2020-03-13,8.0,,,1855 Wisconsin Ave NW,Washington,DC,20007,38.915985,-77.067573,,TESLA
154739,Howard Square Apartments - Colonial Parking,public,Non-Networked,2024-09-12,2019-12-20,,,2.0,7500 Hearthside Way,Elkridge,MD,21075,39.173343,-76.78312,Free,J1772
154740,Howard Square Apartments - Verde West,public,Non-Networked,2022-11-10,2019-12-20,,,2.0,7604 Hearthside Way,Elkridge,MD,21075,39.174324,-76.780879,Free,J1772
154741,Howard Square Apartments - Verde East,public,Non-Networked,2022-11-10,2019-12-20,,,2.0,7710 Hearthside Way,Elkridge,MD,21075,39.175034,-76.779284,Free,J1772
154744,Oak Barrel Café,public,Non-Networked,2023-03-08,2019-12-20,2.0,,3.0,35206 National Pike NE,Little Orleans,MD,21766,39.70410070906586,-78.32861819741441,Free,CHADEMO
154769,MOM's Organic Market - Rockville,public,Blink Network,2024-10-10,2017-06-20,,,2.0,10 Upper Rock Circle,Rockville,MD,20850,39.1134145,-77.1845173,FREE,J1772
154787,CO LAB CHARGER STATION 1,public,ChargePoint Network,2024-10-10,2020-03-27,1.0,,,2757 Hartland Rd,Falls Church,VA,22043,38.877745,-77.222397,,CHADEMO
154814,UNION WHARF UNION WHARF 3,public,ChargePoint Network,2024-10-10,2020-03-28,,,2.0,915 S Wolfe St,Baltimore,MD,21231,39.281326,-76.589262,,J1772
154830,Parcel O at the Yards,public,Blink Network,2024-10-10,2020-03-30,,,3.0,1346 4th St SE,Washington,DC,20003,38.873894,-77.000066,Free,J1772
155091,QuikPark Inc.,public,EV Connect,2024-10-10,2019-04-30,,,5.0,560 13th St NW,Washington,DC,20045,38.896748,-77.029685,,J1772
155110,Main,public,Blink Network,2024-10-10,2019-05-23,,,1.0,4961 Tesla Drive,Bowie,MD,20715,38.956517,-76.70764,FREE,J1772
155182,POTOMAC EDISON MIDDLETOWN,public,ChargePoint Network,2024-10-10,2020-04-04,,,2.0,119 Washington St,Middletown,MD,21769,39.443015,-77.547636,,J1772
155183,POTOMAC EDISON MARC TRAIN,public,ChargePoint Network,2024-10-10,2020-04-04,,,2.0,155 B and O Ave,Frederick,MD,21701,39.41179,-77.404906,,J1772
155229,BGE-Ripken Stadium,public,SHELL_RECHARGE,2024-10-10,2020-04-07,2.0,,14.0,873 Long Dr,Aberdeen,MD,21001,39.53067,-76.18689,,CHADEMO
155251,BGE-N Carroll Branch Library,public,SHELL_RECHARGE,2024-10-10,2020-04-08,,,6.0,2255 Hanover Pike,Hampstead,MD,21074,39.637674,-76.864844,,J1772
155343,"BROOKCHARGE LB1A 25,27",public,ChargePoint Network,2024-10-10,2020-04-14,,,1.0,655 New York Ave.,Washington,DC,20001,38.903804,-77.020937,,J1772
155592,Best Western Richmond City Gateway,public,Blink Network,2024-10-10,2019-09-18,,,2.0,4303 Commerce Rd,Richmond,VA,23234,37.4661401,-77.4290942,$2.00/kWh Energy Fee,J1772
155887,DULLES GREENE STATION 1,public,ChargePoint Network,2024-10-10,2020-04-30,,,2.0,2150 Astoria Cir,Herndon,VA,20170,38.968161,-77.414485,,J1772
155888,"Walmart 3077 (Haymarket, VA)",public,Electrify America,2024-10-10,2020-04-30,4.0,,,6530 Trading Square,Haymarket,VA,20169,38.8192,-77.64589,,CHADEMO
156038,Capital One - C1,private,Non-Networked,2023-01-10,2012-08-31,,,15.0,1600 Capital One Dr,McLean,VA,22102,38.92427,-77.212059,,J1772
156047,Rawlings Conservatory and Botanic Gardens,public,Non-Networked,2023-10-12,2019-11-02,,,3.0,3100 Swann Dr,Baltimore,MD,21217,39.318525,-76.644954,Free,J1772
156086,JBG SMITH 220 20TH ST,public,ChargePoint Network,2024-10-10,2020-05-06,,,2.0,220 20th Street,Arlington,VA,22202,38.853898,-77.050932,,J1772
156122,M&T Bank Stadium - Parking Lot C,public,Non-Networked,2023-09-14,2019-11-01,,,2.0,1101 Russell St,Baltimore,MD,21230,39.279097,-76.621094,Parking fee,J1772
156123,City of Hyattsville,public,Non-Networked,2023-09-14,2019-11-01,2.0,,,4310 Gallatin St,Hyattsville,MD,20781,38.952683,-76.941805,"$2 initiation fee, 20 cents per minute.",CHADEMO
156124,Nanticoke River Discovery Center,public,Non-Networked,2021-09-10,2019-11-01,4.0,,2.0,113 Old Ocean Gateway,Vienna,MD,21869,38.485467,-75.823919,,CHADEMO
156159,BGE-HDG Park And Ride,public,SHELL_RECHARGE,2024-10-10,2020-05-09,,,6.0,816 Otsego St,Havre de Grace,MD,21903,39.552468,-76.097537,,J1772
156160,BGE-HDG City Hall,public,SHELL_RECHARGE,2024-10-10,2020-05-09,1.0,,4.0,711 Pennington Ave,Havre de Grace,MD,21078,39.549089,-76.095887,,CHADEMO
156162,BGE-Veronica Center,public,SHELL_RECHARGE,2024-10-10,2020-05-09,,,8.0,1707 Fallston Road,Fallston,MD,21047,39.528021,-76.434844,,J1772
156164,BGE-Harford County Govt,public,SHELL_RECHARGE,2024-10-10,2020-05-09,2.0,,,220 S Main St,Belair,MD,21014,39.534087,-76.347312,,CHADEMO
156168,"Clarksburg Premium Outlets (Clarksburg, MD)",public,Electrify America,2024-10-10,2020-05-09,4.0,,,22705 Clarksburg Road,Clarksburg,MD,20841,39.22984,-77.28548,,J1772COMBO
156187,Town of Ocean City - Convention Center,public,Non-Networked,2022-11-10,2018-06-01,2.0,,,4001 Coastal Hwy,Ocean City,MD,21842,38.365827,-75.072092,Free; pay to park,CHADEMO
156216,"Bowie Town Center (Bowie, MD)",public,Electrify America,2024-10-10,2020-05-12,3.0,,1.0,15606 Emerald Way,Bowie,MD,20716,38.94281,-76.73699,,J1772
156254,"Hyatt Regency Chesapeake Bay Golf Resort, Spa And Marina",public,Non-Networked,2023-09-14,2020-05-08,,,2.0,100 Heron Blvd,Cambridge,MD,21613,38.561263,-76.046307,free,J1772
156255,Koons Clarksville Chevrolet Buick GMC,private,Non-Networked,2023-12-13,2020-05-08,1.0,,,12421 Auto Dr,Clarksville,MD,21029,39.211209,-76.94158,,J1772COMBO
156256,Frederick Health Hospital,public,Non-Networked,2023-09-14,2020-05-08,,,6.0,400 W 7th St,Frederick,MD,21701,39.423189,-77.415839,Free,J1772
156301,TRAINING CENTER VMDAEC,public,ChargePoint Network,2024-10-10,2020-05-15,,,2.0,1293 Salem Church Rd,Palmyra,VA,22963,37.922038,-78.257681,,J1772
158474,Department of Environment,public,Blink Network,2024-10-10,2020-03-19,,,2.0,1801 McCormick Drive,Upper Marlboro,MD,20774,38.9148413,-76.8451134,$0.00-$1.00/Hr Variable Parking Fee,J1772
158503,HQ Bowie,public,Blink Network,2024-10-10,2015-04-20,,,6.0,4961 Tesla Dr,Bowie,MD,20715,38.9570814,-76.7077064,$0.00-$0.50/Hr Variable Parking Fee,J1772
158558,CC PROPERTIES 6 RIVERSIDE 3,public,ChargePoint Network,2024-10-10,2020-06-06,,,2.0,6 Riverside Circle,Roanoke,VA,24016,37.256565,-79.943726,,J1772
158599,MWH LOT C1,public,ChargePoint Network,2024-10-10,2020-06-10,,,2.0,1001 Sam Perry Blvd,Fredericksburg,VA,22401,38.311073,-77.48226,,J1772
158661,Bethesda Row,public,Blink Network,2024-10-10,2020-05-07,,,1.0,4950 Elm Street,Bethesda,MD,20814,38.981849,-77.097914,Free,J1772
163348,Linganore Winecellars - Tesla Destination,public,Tesla Destination,2022-10-06,2019-10-18,,,4.0,13601 Glissans Mill Rd,Mt Airy,MD,21771,39.422768,-77.193238,Free,TESLA
163496,BOCC BOCC EV,public,ChargePoint Network,2024-10-10,2020-06-19,,,2.0,2 E Main St,Berryville,VA,22630,39.150918,-77.980543,,J1772
163546,WEST HALF 2 & 3 WEST HALF EV 1,public,ChargePoint Network,2024-10-10,2020-06-23,,,2.0,1201 Half St SE,Washington,DC,20003,38.875646,-77.007631,,J1772
163594,Element Fleet Management,private,Non-Networked,2023-01-10,2020-06-24,,,3.0,940 Ridgebrook Rd,Sparks,MD,21152,39.526732,-76.649682,,J1772
163618,FOOD CITY FOOD CITY #858,public,ChargePoint Network,2024-10-10,2020-06-25,,,2.0,1701 Tyler Ave,Radford,VA,24141,37.119746,-80.531395,,J1772
