Fuel Type Code,Station Name,Street Address,City,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code,State
ELEC,Comfort Inn Virginia Horse Center - Tesla Destination,62 Comfort Wy,Lexington,24450,J1772 TESLA,Free,37.801513,-79.417941,public,VA
ELEC,Brierley Hill Bed and Breakfast - Tesla Destination,985 Borden Rd,Lexington,24450,TESLA,Free,37.7947045,-79.4699173,public,VA
ELEC,Prospect Hill Plantation Inn - Tesla Destination,2887 Poindexter Rd,Louisa County,23093,J1772 TESLA,Free,37.99188,-78.165277,public,VA
ELEC,The Mimslyn Inn - Tesla Destination,401 W Main St,Luray,22835,J1772 TESLA,Free,38.664182,-78.46637,public,VA
ELEC,Shenandoah National Park - Skyland Resort - Tesla Destination,- Skyland Upper Loop Mile 41,Luray,22835,J1772 TESLA,Free,38.592057,-78.38108,public,VA
ELEC,Craddock Terry Hotel - Tesla Destination,1312 Commerce St,Lynchburg,24504,TESLA,Free,37.411599,-79.138201,public,VA
ELEC,Courtyard by Marriott Liberty University/Lynchburg - Tesla Destination,4640 Murray Pl,Lynchburg,24502,TESLA,Free,37.368797,-79.173357,public,VA
ELEC,Kinloch Golf Club - Tesla Destination,100 Kinloch Ln,Manakin Sabot,23103,TESLA,Free,37.6359894,-77.6872898,public,VA
ELEC,Field & Main Restaurant - Tesla Destination,8369 W Main St,Marshall,20115,TESLA,Free,38.864719,-77.857351,public,VA
ELEC,"The Ritz-Carlton, Tysons Corner - Tesla Destination",1700 Tysons Blvd,Mclean,22012,J1772 TESLA,Free,38.924225,-77.2235,public,VA
ELEC,Hilton McLean Tysons Corner - Tesla Destination,7920 Jones Branch Dr,McLean,22102,TESLA,Free,38.925974,-77.216181,public,VA
ELEC,Primland - Tesla Destination,2000 Busted Rock Rd,Meadows of Dan,24120,TESLA,Free,36.661544,-80.43188,public,VA
ELEC,50 West Vineyards - Tesla Destination,39060 John Mosby Hwy,Middleburg,20117,J1772 TESLA,Free,38.9812175,-77.6582443,public,VA
ELEC,Salamander Resort & Spa - Tesla Destination,500 N Pendleton St,Middleburg,20137,TESLA,Free,38.974469,-77.7433777,public,VA
ELEC,Independence Golf Club - Tesla Destination,600 Founders Bridge Blvd,Midlothian,23113,J1772 TESLA,Free,37.543733,-77.684625,public,VA
ELEC,James Madison's Montpelier - Tesla Destination,11350 Constitution Hwy,Montpelier Station,22957,J1772 TESLA,Free,38.217746,-78.171122,public,VA
ELEC,Shenvalee Golf Resort - Tesla Destination,9660 Fairway Dr,New Market,22844,J1772 TESLA,Free,38.640043,-78.673807,public,VA
ELEC,"Holiday Inn Express & Suites, Newport News - Tesla Destination",943 J Clyde Morris Blvd,Newport News,23601,J1772 TESLA,Free,37.0928622,-76.4606547,public,VA
ELEC,Press 626 - Tesla Destination,626 W Olney Rd,Norfolk,23507,TESLA,Free,36.860532,-76.299693,public,VA
ELEC,Thrift Store USA Norfolk - Tesla Destination,875 E Little Creek Rd,Norfolk,23518,TESLA,Free,36.914545,-76.247689,public,VA
ELEC,"The Inn at Onancock, a Select Registry Property - Tesla Destination",30 North St,Onancock,23417,J1772 TESLA,Free,37.7138577,-75.7473399,public,VA
ELEC,Shrine Mont - Tesla Destination,217 Shrine Mont Cir,Orkney Springs,22845,J1772 TESLA,Free,38.795476,-78.81805,public,VA
ELEC,"Inn at Riverbend, a Select Registry Property - Tesla Destination",125 River Ridge Dr,Pearisburg,24134,J1772 TESLA,Free,37.319736,-80.686176,public,VA
ELEC,The Commodore Theatre - Tesla Destination,421 High St,Portsmouth,23704,TESLA,Free,36.834926,-76.302028,public,VA
ELEC,The Mermaids' Porch Bed and Breakfast - Tesla Destination,497 North St,Portsmouth,23704,TESLA,Free,36.838156,-76.302319,public,VA
ELEC,Sunset Hills Vineyard - Tesla Destination,38295 Fremont Overlook Ln,Purcellville,20132,J1772 TESLA,Free,39.1795605,-77.6774243,public,VA
ELEC,Steeles Tavern Manor and Alpine Hideaway Cabins - Tesla Destination,8400 N Lee Hwy,Raphine,24472,J1772 TESLA,Free,37.9237706,-79.2036335,public,VA
ELEC,Walden Hall - Tesla Destination,17440 True Blue Ln,Reva,22735,J1772 TESLA,Free,38.460384,-78.128655,public,VA
ELEC,Pupatella - Tesla Destination,1 N Morris St,Richmond,23220,TESLA,Free,37.546347,-77.456361,public,VA
ELEC,The Jefferson Hotel - Tesla Destination,101 W Franklin St,Richmond,23220,J1772 TESLA,Free,37.543816,-77.444942,public,VA
ELEC,Providence Golf Club - Tesla Destination,1160 S Providence Rd,Richmond,23236,J1772 TESLA,Free,37.48132,-77.555591,public,VA
ELEC,Hilton Richmond Hotel & Spa/Short Pump - Tesla Destination,12042 W Broad St,Richmond,23233,TESLA,Free,37.659337,-77.628263,public,VA
ELEC,Wingate by Wyndham Richmond Short Pump - Tesla Destination,13991 N Gayton Rd,Richmond,23233,J1772 TESLA,Free,37.660164,-77.630903,public,VA
ELEC,Richmond Main Street Station - Tesla Destination,1500 E Main St,Richmond,23219,TESLA,Free,37.534318,-77.428758,public,VA
ELEC,Graduate Richmond - Tesla Destination,301 W Franklin St,Richmond,23220,TESLA,Free,37.545362,-77.446647,public,VA
ELEC,Hyatt Place Richmond Airport - Tesla Destination,4401 S Laburnum Ave,Richmond,23231,J1772 TESLA,Free,37.530918,-77.358861,public,VA
ELEC,Hilton Richmond Downtown - Tesla Destination,501 E Broad St,Richmond,23219,TESLA,Free,37.542205,-77.437577,public,VA
ELEC,Triple Crossing Brewing - Fulton - Tesla Destination,5203 Hatcher St,Richmond,23231,TESLA,Free,37.512467,-77.4067411,public,VA
ELEC,Crowne Plaza Richmond Downtown - Tesla Destination,555 E Canal St,Richmond,23219,J1772 TESLA,Free,37.538185,-77.44109,public,VA
ELEC,The Westin Richmond - Tesla Destination,6631 W Broad St,Richmond,23230,J1772 TESLA,Free,37.604272,-77.518319,public,VA
ELEC,Homewood Suites by Hilton Richmond-Downtown - Tesla Destination,700 E Main St,Richmond,23219,TESLA,Free,37.539373,-77.43763,public,VA
ELEC,Quality Inn West End - Tesla Destination,8008 W Broad St,Richmond,23294,J1772 TESLA,Free,37.626376,-77.528253,public,VA
ELEC,"Country Inn & Suites By Carlson, Richmond W I-64 - Tesla Destination",8010 W Broad St,Richmond,23294,J1772 TESLA,Free,37.625913,-77.527317,public,VA
ELEC,"Country Inn & Suites By Carlson, Roanoke, VA - Tesla Destination",7860 Plantation Rd,Roanoke,24019,J1772 TESLA,Free,37.354562,-79.956722,public,VA
ELEC,Holiday Inn Express Roanoke - Civic Center - Tesla Destination,815 Gainsboro Rd NW,Roanoke,24016,J1772 TESLA,Free,37.281753,-79.940541,public,VA
ELEC,Hotel Roanoke and Conference Center - Tesla Destination,110 Shenandoah Ave NW,Roanoke,24016,TESLA,Free,37.2746767,-79.9393021,public,VA
ELEC,Claiborne House Bed & Breakfast - Tesla Destination,185 Claiborne Ave,Rocky Mount,24151,TESLA,Free,36.999977,-79.889484,public,VA
ELEC,Hampton Inn Salem East-Electric Road - Tesla Destination,1886 Electric Rd,Salem,24153,TESLA,Free,37.265168,-80.03218,public,VA
ELEC,Smithfield Station - Tesla Destination,415 S Church St,Smithfield,23430,TESLA,Free,36.9824546,-76.6230112,public,VA
ELEC,Oak Grove Plantation Bed and Breakfast - Tesla Destination,1245 Cluster Springs Rd,South Boston,24592,J1772 TESLA,Free,36.611201,-78.929852,public,VA
ELEC,Sleep Inn Staunton - Tesla Destination,222 Jefferson Hwy,Staunton,24401,J1772 TESLA,Free,38.125257,-79.030738,public,VA
ELEC,Berkeley House Bed and Breakfast - Tesla Destination,303 Berkeley Pl,Staunton,24401,TESLA,Free,38.150831,-79.068383,public,VA
ELEC,Best Western Staunton Inn - Tesla Destination,92 Rowe Rd,Staunton,24401,J1772 TESLA,Free,38.126049,-79.034742,public,VA
ELEC,Hampton Inn Stony Creek/Petersburg Area - Tesla Destination,10476 Blue Star Hwy,Stony Creek,23882,TESLA,Free,36.974829,-77.394007,public,VA
ELEC,Front Porch Market & Grill - Tesla Destination,6483 Main St,The Plains,22682,TESLA,Free,38.861855,-77.774148,public,VA
ELEC,Comfort Inn Troutville - Roanoke North - Tesla Destination,2545 Lee Hwy,Troutville,24175,J1772 TESLA,Free,37.383557,-79.903663,public,VA
ELEC,"Sugar Tree Inn, a Select Registry Property - Tesla Destination",145 Lodge Trl,Vesuvius,24483,J1772 TESLA,Free,37.887169,-79.164274,public,VA
ELEC,Four Points by Sheraton Virginia Beach Oceanfront - Tesla Destination,1211 Atlantic Ave,Virginia Beach,23451,J1772 TESLA,Free,36.841355,-75.972945,public,VA
ELEC,Wasserhund Brewing Company - Tesla Destination,1805 Laskin Rd,Virginia Beach,23454,J1772 TESLA,Free,36.848934,-76.027545,public,VA
ELEC,Il Gardino - Tesla Destination,2105 W Great Neck Rd,Virginia Beach,23451,TESLA,Free,36.9050547,-76.0702417,public,VA
ELEC,PRESS wine bar - Tesla Destination,2301 Red Tide Rd,Virginia Beach,23451,TESLA,Free,36.9114672,-76.0742967,public,VA
ELEC,"Beach Spa Bed & Breakfast,a Select Registry Property - Tesla Destination",2420 Arctic Ave,Virginia Beach,23451,TESLA,Free,36.852647,-75.979855,public,VA
ELEC,First Landing State Park - Tesla Destination,2500 Shore Dr,Virginia Beach,23451,J1772 TESLA,Free,36.9182,-76.053356,public,VA
ELEC,Il Giardino Ristorante 2 - Tesla Destination,2500 Tournament Dr,Virginia Beach,23456,TESLA,Free,36.7592861,-76.0747554,public,VA
ELEC,Hyatt House Virginia Beach Oceanfront - Tesla Destination,2705 Atlantic Ave,Virginia Beach,23451,J1772 TESLA,Free,36.855897,-75.97682,public,VA
ELEC,Atrium Resort - Tesla Destination,315 21st St,Virginia Beach,23451,TESLA,Free,36.849186,-75.977964,public,VA
ELEC,The Cavalier Virginia Beach - Tesla Destination,4200 Atlantic Ave,Virginia Beach,23451,J1772 TESLA,Free,36.86894,-75.9844534,public,VA
ELEC,Mermaid Winery - Tesla Destination,4401 Shore Dr,Virginia Beach,23455,J1772 TESLA,Free,36.904677,-76.123094,public,VA
ELEC,Pembroke Mall - Tesla Destination,4554 Virginia Beach Blvd,Virginia Beach,23462,J1772 TESLA,Free,36.84446,-76.134411,public,VA
ELEC,Founders Inn and Spa - Tesla Destination,5641 Indian River Rd,Virginia Beach,23464,TESLA,Free,36.802211,-76.190142,public,VA
ELEC,CROC'S 19th Street Bistro - Tesla Destination,620 19th St,Virginia Beach,23451,J1772 TESLA,Free,36.845576,-75.983128,public,VA
ELEC,Il Giardino Ristorante Atlantic Ave - Tesla Destination,910 Atlantic Ave,Virginia Beach,23451,TESLA,Free,36.8384299,-75.9727317,public,VA
ELEC,Poplar Springs Inn & Spa - Tesla Destination,5025 Casanova Rd,Warrenton,20187,TESLA,Free,38.651111,-77.713847,public,VA
ELEC,Foster Harris House - Tesla Destination,189 Main St,Washington,22747,TESLA,Free,38.710569,-78.161097,public,VA
ELEC,The Inn at Little Washington - Tesla Destination,309 Middle St,Washington,22747,J1772 TESLA,Free,38.713727,-78.159574,public,VA
ELEC,Iris Inn Bed & Breakfast - Tesla Destination,191 Chinquapin Dr,Waynesboro,22980,J1772 TESLA,Free,38.0440242,-78.9045217,public,VA
ELEC,New Quarter Park - Tesla Destination,1000 Lakeshead Dr,Williamsburg,23185,J1772 TESLA,Free,37.2938198,-76.6453494,public,VA
ELEC,DoubleTree by Hilton Williamsburg - Tesla Destination,50 Kingsmill Rd,Williamsburg,23185,TESLA,Free,37.243124,-76.659679,public,VA
ELEC,Riverwalk Landing Parking Deck - Tesla Destination,330 Water St,Yorktown,23690,TESLA,Free,37.238331,-76.509319,public,VA
ELEC,City of Danville - Farmers' Market,629 Craghead St,Danville,24541,J1772,Free,36.584304,-79.385308,public,VA
ELEC,Eastern Mennonite University - Hartzler Library,1160 Park Rd,Harrisonburg,22802,J1772,Free,38.469859,-78.87888,public,VA
ELEC,Crystal City Shops,2345 Crystal Dr,Arlington,22202,J1772,Free; parking fee,38.85334,-77.0493,public,VA
ELEC,Shenandoah University - Wilkins Athletics & Events Center Parking,1188 Ralph Shockey Dr,Winchester,22602,J1772 TESLA,Free,39.167803,-78.152172,public,VA
ELEC,Classic Kitchen and Bath,1930 Deyerle Ave,Harrisonburg,22801,J1772,Free,38.428265,-78.850296,public,VA
ELEC,Shenandoah University - Brandt Student Center,703 University Dr,Winchester,22601,J1772 TESLA,Free,39.167978,-78.157785,public,VA
ELEC,Tru by Hilton,120 Crossing Way,Staunton,24401,J1772 TESLA,Free for guests,38.131118,-79.036863,public,VA
ELEC,Richmond Spine Interventions,14404 Sommerville Ct,Midlothian,23113,J1772,Free,37.509413,-77.674511,public,VA
ELEC,The Row at GreenGate - Tesla Destination,12201 W Broad St,Glen Allen,23233,J1772 TESLA,Free,37.658065,-77.636195,public,VA
ELEC,Tysons Corner - Tesla Destination,1961 Chain Bridge Rd,McClean,22102,TESLA,Free,38.916486,-77.22108,public,VA
ELEC,Two Liberty Center - Tesla Destination,4075 Wilson Blvd,Arlington,22203,J1772 TESLA,Free,38.880383,-77.108511,public,VA
ELEC,Village at Leesburg,1503 Dodona Terrace SE,Leesburg,20175,J1772,Free,39.091422,-77.525656,public,VA
ELEC,1701 Duke Street - Tesla Destination,1701 Duke St,Alexandria,22314,J1772 TESLA,Free,38.805082,-77.0596,public,VA
ELEC,1320 N Courthouse Garage - Tesla Destination,1320 N Courthouse Rd,Arlington,22201,J1772 TESLA,Free,38.8887622,-77.0842467,public,VA
ELEC,Clarendon Square - Tesla Destination,3033 Wilson Blvd,Arlington,22201,J1772 TESLA,Free,38.8882,-77.094484,public,VA
ELEC,Tabb Library,100 Long Green Blvd,Yorktown,23693,J1772,Free,37.113565,-76.445837,public,VA
ELEC,Nokes Plaza,21305 Windmill Parc Drive,Sterling,20166,J1772,"$1.00/Hr Parking Fee , $0.25/kWh Energy Fee",39.0264789,-77.4179548,public,VA
ELEC,Atlantic Corporate Park,45600 Woodland Rd,Sterling,20166,J1772,FREE,39.0209863,-77.4240542,public,VA
ELEC,One Courthouse Metro,2200 Wilson Blvd,Arlington,22201,J1772,FREE,38.89117283,-77.08604129,public,VA
ELEC,Reston Town Center - Purple Garage,11951 Freedom Drive,Reston,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.95972241,-77.3594275,public,VA
ELEC,Reston Town Center - Orange Garage,11955 Democracy Drive,Reston,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9573635,-77.35888735,public,VA
ELEC,Signature,11850 Freedom Drive,Reston,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9589315,-77.3556958,public,VA
ELEC,Electrify America Reston Site,2003 Edmund Halley Drive,Reston,20191,J1772,$0.00-$1.80/Hr Variable Parking Fee,38.9513071,-77.3593733,public,VA
ELEC,531701  Valo Park,7950 Jones Branch Drive,McLean,22107,J1772,$0.00-$5.00/Hr Variable Parking Fee,38.9316133,-77.2192237,public,VA
ELEC,6862 Elm St Offices and Signet Condos Garage,6900 Fleetwood Road,McLean,22101,J1772,FREE,38.9379928,-77.1809713,public,VA
ELEC,8150 Leesburg Pike,"8150 Leesburg Pike, Suite 1100",Vienna,22182,J1772,$0.50-$1.00/Hr Variable Parking Fee,38.9164397,-77.2267097,public,VA
ELEC,"Walgreens - Vienna, VA #13589",225 Maple Avenue,Vienna,22180,J1772,$2.00/Hr Parking Fee,38.903723,-77.261365,public,VA
ELEC,"Walgreens - Fairfax, VA #11927",3050-A Nutley Street,Fairfax,22031,J1772,$2.00/Hr Parking Fee,38.8715587,-77.2634002,public,VA
ELEC,Halstead Square,2750 Gallows Road,Vienna,22180,J1772,FREE,38.8786822,-77.228186,public,VA
ELEC,Homewood Suites Arlington Rosslyn Key Bridge,1900 N Quinn St,Arlington,22209,J1772,FREE,38.8970405,-77.078841,public,VA
ELEC,Westview at Ballston Metro,1001 N. Vermont Street,Arlington,22201,J1772,FREE,38.8828742,-77.1143324,public,VA
ELEC,531703  4100 N Fairfax,4100 Fairfax Drive,Arlington,22203,J1772,FREE,38.8820376,-77.1097729,public,VA
ELEC,"ML Jefferson Garage, LLC c/o LPC",1401 South Clark Street,Arlington,22202,J1772,FREE,38.8609965,-77.0508501,public,VA
ELEC,Canal Center Plaza,44 Canal Center Plaza,Alexandria,22315,J1772,FREE,38.814272,-77.038576,public,VA
ELEC,The Kingsley,500 Madison ST,Alexandria,22314,J1772,FREE,38.8124511,-77.043643,public,VA
ELEC,The Oronoco Condominium,601 North Fairfax Street,Alexandria,22314,J1772,$0.12/kWh Energy Fee,38.8108276,-77.0407047,public,VA
ELEC,The Thornton,751 Thornton Way,Alexandria,22314,J1772,FREE,38.792609,-77.0506936,public,VA
ELEC,Beacon Hill Apartments,3100 Southgate Drive,Alexandria,22306,J1772,$1.50/Hr Parking Fee,38.7748131,-77.0849061,public,VA
ELEC,Crest Condo,6107 Fairview Farm Dr,Alexandria,22315,J1772,"$0.00-$1.00/Hr Variable Parking Fee, $0.25/kWh Energy Fee",38.7575167,-77.1312586,public,VA
ELEC,"Walgreens - Alexandria, VA #10233",7629 Richmond Highway,Alexandria,22306,J1772,$2.00/Hr Parking Fee,38.750221,-77.082531,public,VA
ELEC,City of Williamsburg,401 Lafayette St,Williamsburg,23185,J1772,FREE,37.2758523,-76.7093882,public,VA
ELEC,City Center Mariners Row Garage,761 Mariners Row,Newport News,23606,J1772,FREE,37.0862236,-76.4710503,public,VA
ELEC,Central Place Residences - B1 - Orange Section,1800 N. Lynn Street,Arlington,22209,J1772,Free,38.8969,-77.071308,public,VA
ELEC,Central Place Residences - B2 - Orange Section,1800 N. Lynn Street,Arlington,22209,J1772,Free,38.8969,-77.071119,public,VA
ELEC,York Street Garage - Tesla Destination,215 West York St,Norfolk,23510,J1772 TESLA,Free,36.853232,-76.291144,public,VA
ELEC,Fountain Park Garage - Tesla Destination,130 Bank St,Norfolk,23510,J1772 TESLA,Free,36.846568,-76.289277,public,VA
ELEC,Garage at The Main Hotel - Tesla Destination,100 E Main St,Norfolk,23510,J1772 TESLA,Free,36.846457,-76.292117,public,VA
ELEC,The Omni Homestead Resort - Tesla Destination,7696 Sam Snead Hwy,Hot Springs,24445,TESLA,Free,37.997323,-79.830561,public,VA
ELEC,"Off the Grid  -  Cafe, Market, Farm - Tesla Destination",11692 Lee Hwy,Sperryville,22740,TESLA,Free,38.650846,-78.255126,public,VA
ELEC,Brydgeworks Glass - Tesla Destination,3315 Harpine Hwy,Harrisonburg,22802,TESLA,Free,38.503166,-78.871503,public,VA
ELEC,Prince George Street Parking Garage - Tesla Destination,230 N Henry St,Williamsburg,23185,TESLA,Free,37.2728516,-76.7068241,public,VA
ELEC,Quarterpath Park Rec Center - Tesla Destination,202 Quarterpath Rd,Williamsburg,23185,J1772 TESLA,Free,37.2638377,-76.6829495,public,VA
ELEC,Kiwanis Park - Tesla Destination,125 Longhill Park,Williamsburg,23185,J1772 TESLA,Free,37.2921264,-76.7288787,public,VA
ELEC,Town Point Garage - Tesla Destination,110 W Main St,Norfolk,23510,J1772 TESLA,Free,36.846994,-76.2929053,public,VA
ELEC,Bank Street Garage - Tesla Destination,440 Monticello Ave,Norfolk,23510,J1772 TESLA,Free,36.8512853,-76.2877562,public,VA
ELEC,Oakhurst Inn - Tesla Destination,100 Oakhurst Cir,Charlottesville,22903,TESLA,Free,38.031897,-78.506854,public,VA
ELEC,MacArthur Center South Garage - Tesla Destination,500 City Hall Ave,Norfolk,23510,J1772 TESLA,Free,36.848262,-76.287787,public,VA
ELEC,Waterside Garage - Tesla Destination,50 Martins Ln,Norfolk,23510,J1772 TESLA,Free,36.845252,-76.2908056,public,VA
ELEC,Central Place Office - B1 - Gray Section,1800 N. Lynn Street,Arlington,22209,J1772,Free,38.895493,-77.071236,public,VA
ELEC,"Smith Point Marina, Inc",989 Smith Point Rd,Reedville,22539,NEMA1450,$10 per session,37.88372527,-76.25122568,public,VA
ELEC,Pentagon Row,1101 S Joyce Street,Arlington,22202,J1772,Free,38.864189,-77.063009,public,VA
ELEC,Whole Foods - Richmond,2024 West Broad Street,Richmond,23220,J1772,Free,37.558165,-77.461716,public,VA
ELEC,Best Western Richmond City Gateway,4303 Commerce Rd,Richmond,23234,J1772,$2.00/kWh Energy Fee,37.4661401,-77.4290942,public,VA
ELEC,Northwest Federal Credit Union,220 Spring St,Herndon,20170,J1772,Free,38.960833,-77.374444,public,VA
ELEC,Saul Centers,750 N Glebe Rd,Arlington,22203,J1772,Free,38.8794,-77.1146,public,VA
ELEC,JBG - Central Place Office Tower - P4,1201 Wilson Boulevard,Arlington,22209,J1772,Free,38.895418,-77.071232,public,VA
ELEC,JBG - Central Place Office Tower - P5,1201 Wilson Boulevard,Arlington,22209,J1772,Free,38.895331,-77.071225,public,VA
ELEC,Fenwyck Manor,1805 Kerwyck Pl,Chesapeake,23320,J1772,FREE,36.787583,-76.216407,public,VA
ELEC,Audi Richmond,12592 Broad St Rd,Richmond,23233,J1772,Free,37.664416,-77.653313,public,VA
ELEC,Best Western Plus Inn At Valley View - Tesla Destination,5050 Valley View Blvd NW,Roanoke,24012,J1772 TESLA,Free,37.309133,-79.97091,public,VA
ELEC,Captain George's Seafood Restaurant - Tesla Destination,1956 Laskin Rd,Virginia Beach,23454,TESLA,Free,36.847635,-76.035971,public,VA
ELEC,Peninsula Town Center - Tesla Destination,1600 Merchant Lane,Hampton,23666,J1772 TESLA,Free,37.045567,-76.393371,public,VA
ELEC,Thatch Winery - Tesla Destination,1650 Harris Creek Rd,Charlottesville,22902,TESLA,Free,37.892855,-78.556809,public,VA
ELEC,Discovery Square Apartments,13720 Atlantis St,Herndon,20121,J1772,FREE,38.9179052,-77.420465,public,VA
ELEC,Cedar Run Brewery,12801 Hazelwood Drive,Nokesville,20181,J1772,"$1.50/Hr Parking Fee , $0.25/kWh Energy Fee",38.6452523,-77.5769484,public,VA
ELEC,City of Fairfax Old Town Hall,3999 University Drive,Fairfax,22030,J1772,FREE,38.8461467,-77.3051157,public,VA
ELEC,City of Fairfax City Hall,10455 Armstrong Street,Fairfax,22030,J1772,FREE,38.8407875,-77.3082469,public,VA
ELEC,"Downtown Parking Lot - Woodstock, VA",118 S Church St,Woodstock,22664,J1772 TESLA,Free,38.881153,-78.504715,public,VA
ELEC,Regatta Point YC,137 Neptune Lane,Deltaville,23043,J1772,"$0.90-$1.75/Hr Variable Parking Fee, $0.20/kWh Energy Fee",37.5595246,-76.3123021,public,VA
ELEC,Ramada Strasburg,21 Signal Knob Dr,Strasburg,22657,J1772,Free,39.00027084,-78.34512329,public,VA
ELEC,Monroe Gates Apartments,200 South Mallory Street,Hampton,23669,J1772,$0.00-$5.00/Hr Variable Parking Fee,37.0177916,-76.3235373,public,VA
ELEC,Tysons II,1650 Tysons Boulevard,Tysons Corner,22102,J1772,Free,38.926252,-77.22387,public,VA
ELEC,Publix #1588,3535 Ellwood Ave,Richmond,23221,J1772,"Free, only while shopping in Publix",37.5569,-77.48806,public,VA
ELEC,OAKTON,White Granite Dr and Chain Bridge Rd,Oakton,22124,J1772,Free,38.874505,-77.305996,private,VA
ELEC,VIENNA MO,145 Church St NW,Vienna,22180,J1772,Free,38.90083,-77.268148,private,VA
ELEC,PTO,551 John Carlyle St,Alexandria,22314,NEMA515,Free,38.801445,-77.062383,private,VA
ELEC,FHWA - Turner Fairbanks Highway Research Center,6300 Georgetown Pike,McLean,22101,NEMA515,Free,38.946159,-77.157015,private,VA
ELEC,Building 201 parking lot - Richmond VA,G Rd,Richmond,99354,NEMA515,$0.13 per kWh,37.41422,-77.44757,private,VA
ELEC,Building 32 - Richmond VA,G Rd,Richmond,99354,NEMA515,$0.13 per kWh,37.41422,-77.44749,private,VA
ELEC,Building 85 - Richmond VA,G Rd,Richmond,99354,NEMA515,$0.13 per kWh,37.41422,-77.44747,private,VA
ELEC,VISN 6/SALEM VAMC,1970 Roanoke Blvd,Salem,24153,NEMA515,$0.13 per kWh,37.276102,-80.023684,private,VA
ELEC,Building 80 - Richmond VA,G Rd,Richmond,99354,NEMA515,$0.13 per kWh,37.41422,-77.44747,private,VA
ELEC,Langley Research Center,11 Wythe Creek Rd,Hampton,23666,NEMA515,Free,37.095012,-76.392614,private,VA
ELEC,NNS Norfolk Naval Shipyard,59 Warrenton St,Portsmouth,23709,NEMA515,Free,38.713452,-77.795271,private,VA
ELEC,NAVSTA Norfolk,3rd Ave,Norfolk,23511,NEMA515,Free,36.94416,-76.299292,private,VA
ELEC,The Point at Dunn Loring,2677 Avenir Place,Vienna,22180,J1772,FREE,38.8812448,-77.2292084,public,VA
ELEC,1812 N Moore,1812 N Moore Street,Arlington,22209,J1772,FREE,38.8963347,-77.0721839,public,VA
ELEC,Virginia Museum of Transportation,303 Norfolk Avenue SW,Roanoke,24016,J1772,Free,37.27289,-79.946207,public,VA
ELEC,Hilton Crystal City at Washington Reagan National Airport,2399 Jefferson Davis Highway,Arlington,22202,J1772,Free,38.852599,-77.052326,public,VA
ELEC,Livingston Apartments Flats,15560 Cosby Road,Chesterfield,23832,J1772,Free,37.402023,-77.710973,public,VA
ELEC,Bayside Ford,16057 James Madison Pkwy,King George,22485,J1772,Free,38.193263,-77.180332,public,VA
ELEC,11480 Commerce Park DR,11480 Commerce Park Drive,Reston,20191,J1772,FREE,38.9470139,-77.3425824,public,VA
ELEC,3101 Wilson BLVD,3101 Wilson Boulevard,Arlington,22201,J1772,FREE,38.8876531,-77.0954574,public,VA
ELEC,Valo Park,7950 Jones Branch Drive,McLean,22107,J1772,$0.00-$5.00/Hr Variable Parking Fee,38.9323022,-77.2189651,public,VA
ELEC,Fairfield Crossing Apartments,7703 Lee Highway,Falls Church,22042,J1772,$1.50/Hr Parking Fee,38.8746418,-77.2100421,public,VA
ELEC,Union on Queen Garage,1515 N Queen St,Arlington,22209,J1772,FREE,38.8915,-77.0766826,public,VA
ELEC,The View,4000 Wilson Blvd.,Arlington,22203,J1772,FREE,38.8794876,-77.107941,public,VA
ELEC,Heritage Center,7619 Little River Turnpike,Annandale,22003,J1772,FREE,38.8315179,-77.2098419,public,VA
ELEC,Riverside Clubhouse,14120 Big Crest Lane,Woodbridge,22191,J1772,$1.00/Hr Parking Fee,38.6109724,-77.2572672,public,VA
ELEC,GLTC Transfer Center,800 Kemper Street,Lynchburg,24501,J1772,$0.86/kWh Energy Fee,37.407649,-79.15707,public,VA
ELEC,Two Discovery Square,12012 Sunset Hills Road,Reston,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9560719,-77.3578354,public,VA
ELEC,Overlook One and Overlook Two,12011 Sunset Hills Road,Reston,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9544612,-77.3574295,public,VA
ELEC,Asurion,22894 Pacific Boulevard,Sterling,20166,J1772,FREE,38.9820621,-77.4340704,public,VA
ELEC,Mom's Organic Market - Alexandria,3131 Mount Vernon Avenue,Alexandria,22305,J1772,FREE,38.8340242,-77.0598434,public,VA
ELEC,City Center Merchants Walk Garage,11860 Merchants Walk,Newport News,23606,J1772,FREE,37.087066,-76.475128,public,VA
ELEC,One Discovery Square,12010 Sunset Hills Road,Reston,20190,J1772,"$0.00-$5.00/Hr Variable Parking Fee, $0.15/kWh Energy Fee",38.9560074,-77.3563771,public,VA
ELEC,Reston Corner 1,12001 Sunrise Valley Dr,Reston,20191,J1772,"$0.00-$4.00/Hr Variable Parking Fee, $0.00-$0.15/kWh Variable Energy Fee",38.9457189,-77.360576,public,VA
ELEC,1908 Reston Metro Plaza,1908 Reston Metro Plaza,Reston,20190,J1772,FREE,38.9487968,-77.3390828,public,VA
