Fuel Type Code,Station Name,Street Address,Date Last Confirmed,Groups With Access Code,State,City,Open Date,ZIP,EV Connector Types,EV Pricing,Latitude,Longitude,Access Code,ID
ELEC,First United Evangelical and Reformed Church,6115 O'Donnell St,2022-11-10,Public - Call ahead,MD,Baltimore,2015-07-02,21224,J1772,Free,39.281321,-76.542569,public,82
ELEC,Marriott Garage,101 S Paca St,2022-11-10,Public,MD,Baltimore,2015-08-01,21201,J1772,Free,39.287168,-76.621895,public,84
ELEC,Redwood Garage,11 S Eutaw St,2022-11-10,Public,MD,Baltimore,2015-10-01,21201,J1772,Free,39.288504,-76.620394,public,92
ELEC,Annex Garage,140 W Patrick St,2022-11-10,Public,MD,Frederick,2015-09-01,21701,J1772,Free,39.414063,-77.413739,public,93
ELEC,Fleet & Eden Garage,501 S Eden St,2023-10-12,Public,MD,Baltimore,2015-10-15,21231,J1772,Free,39.285366,-76.598315,public,94
ELEC,Signet Garage,210 Guilford Ave,2022-11-10,Public,MD,Baltimore,2015-10-12,21202,J1772,Free,39.29195,-76.611345,public,96
ELEC,Cathedral Garage,320 Cathedral St,2022-11-10,Public,MD,Baltimore,2015-10-16,21201,J1772,Free,39.293793,-76.616977,public,99
ELEC,Arena Garage,201 W Baltimore St,2022-11-10,Public,MD,Baltimore,2015-10-20,21201,J1772,Free,39.289385,-76.618742,public,100
ELEC,Ivy Car Barn,311 E Chase St,2022-01-10,Private,MD,Baltimore,2015-11-01,21202,J1772,Free,39.302532,-76.610935,private,103
ELEC,Department of General Services - Parking Lot,3800 E Biddle St,2022-01-10,Private,MD,Baltimore,2015-12-01,21213,J1772,Free,39.305588,-76.566117,private,104
ELEC,Water Street Garage,22 S Gray St,2022-11-10,Public,MD,Baltimore,2015-11-15,21201,J1772,Free,39.288514,-76.611444,public,105
ELEC,Safety First,38 N Main St,2022-11-10,Private,MD,Keedysville,2015-12-24,21756,J1772,Free,39.48881,-77.696524,private,110
ELEC,Back River Treatment Plant,8201 Eastern Ave,2022-11-10,Public,MD,Baltimore,2016-01-01,21224,J1772,Free,39.300234,-76.492813,public,111
ELEC,Carrollton Inn,50 Albermarle St,2023-01-10,Public,MD,Baltimore,2016-01-01,21202,J1772,Free,39.288678,-76.604209,public,114
ELEC,War Memorial Plaza,400 E Lexington St,2023-10-12,Public,MD,Baltimore,2013-10-01,21202,J1772,Free,39.291177,-76.60939,public,115
ELEC,Fox and Bunting Building,1303 W Mount Royal Ave,2022-11-10,Public,MD,Baltimore,2016-01-23,21217,J1772,Free,39.308041,-76.621291,public,117
ELEC,Gramercy Mansion,1400 Greenspring Valley Rd,2022-11-10,Public,MD,Stevenson,2016-02-09,21153,J1772,Free,39.42522,-76.694873,public,118
ELEC,Hotel Indigo,24 W Franklin St,2022-11-10,Public,MD,Baltimore,2016-02-11,21201,J1772,Free,39.295255,-76.61648,public,119
ELEC,Montebello Filtration Plant,3901 Hillen Rd,2022-11-10,Public,MD,Baltimore,2016-02-26,21218,J1772,Free,39.336584,-76.588301,public,120
ELEC,Town of Ocean City - 300 St. Louis Ave Street Parking,300 St. Louis Ave,2022-11-10,Public,MD,Ocean City,2016-03-01,21842,J1772,Free,38.335516,-75.087156,public,121
ELEC,Town of Ocean City - Municipal Parking,10007 Coastal Hwy,2022-11-10,Public,MD,Ocean City,2016-03-01,21842,J1772,Free,38.414273,-75.058153,public,122
ELEC,Town of Ocean City - Recreation and Parks,200 125th St,2023-01-10,Public,MD,Ocean City,2016-03-01,21842,J1772,Free,38.430853,-75.059004,public,123
ELEC,Conservatory and Botanic Gardens,3100 Swann Dr,2023-10-12,Public,MD,Baltimore,2016-03-22,21217,CHADEMO J1772COMBO,Free,39.318709,-76.647197,public,124
ELEC,Patterson Park,200 S Linwood Ave,2023-10-12,Public,MD,Baltimore,2016-03-14,21224,CHADEMO J1772COMBO,Free,39.288621,-76.576047,public,125
ELEC,Maryland Center for Veterans Education and Training,301 N High St,2022-11-10,Public,MD,Baltimore,2016-03-11,21202,J1772,Free,39.293619,-76.606356,public,126
ELEC,Baltimore Public Works Museum,751 Eastern Ave,2023-01-10,Public,MD,Baltimore,2016-04-01,21202,J1772,Free,39.284815,-76.603415,public,131
ELEC,City of Baltimore - Department of Public Works,2331 N Fulton Ave,2022-01-10,Private - Government only,MD,Baltimore,2016-05-23,21217,J1772,Free,39.315293,-76.643737,private,137
ELEC,City of Baltimore - Parks Maintenance and Forestry Complex,3100 Shop Rd,2022-01-10,Private,MD,Baltimore,2016-05-16,21211,J1772,Free,39.3223338,-76.6410022,private,138
ELEC,City of Baltimore - Ashburton Pumping Station,3099 Liberty Heights Ave,2022-01-10,Private,MD,Baltimore,2016-06-13,21216,J1772,Free,39.322918,-76.66763,private,139
ELEC,City of Takoma Park - Community Center,7500 Maple Ave,2022-11-10,Public,MD,Takoma Park,2016-04-29,20912,CHADEMO J1772 J1772COMBO,Free,38.981991,-77.010571,public,140
ELEC,City of Takoma Park - Junction Parking Lot,7309 Carroll Ave,2022-11-10,Public,MD,Takoma Park,2016-05-03,20912,J1772,Free,38.978277,-77.005876,public,141
ELEC,City of Takoma Park - Recreation Center,7315 New Hampshire Ave,2023-01-10,Public,MD,Takoma Park,2016-05-06,20912,J1772,Free,38.982318,-76.987962,public,142
ELEC,M&T Bank Stadium,1101 Russell St,2021-09-10,Public,MD,Baltimore,2016-07-15,21230,CHADEMO J1772 J1772COMBO,Parking fee,39.279829,-76.622383,public,144
ELEC,Whalen Commons - East Parking Lot,19721 Beall St,2022-11-10,Public,MD,Poolesville,2016-07-28,20837,J1772,Free,39.145806,-77.412039,public,145
ELEC,Poolesville Hardware,19961 Fisher Ave,2022-11-10,Public,MD,Poolesville,2016-07-28,20837,J1772,Free,39.146667,-77.417222,public,146
ELEC,Tom Hodges Auto Sales & Service,24177 Tom Hodges Dr,2023-01-10,Public,MD,Hollywood,2016-09-15,20636,J1772,Free,38.331636,-76.555135,public,149
ELEC,Hamilton Library,5910 Harford Rd,2023-10-12,Public,MD,Baltimore,2016-11-15,21214,CHADEMO J1772 J1772COMBO,Free,39.356533,-76.558482,public,152
ELEC,Orleans Street Library,1303 Orleans St,2023-10-12,Public,MD,Baltimore,2016-07-01,21231,CHADEMO J1772COMBO,Free,39.29447,-76.599243,public,153
ELEC,Reisterstown Road Library,6310 Reisterstown Rd,2023-10-12,Public,MD,Baltimore,2016-10-01,21215,CHADEMO J1772 J1772COMBO,Free,39.354424,-76.700634,public,154
ELEC,Light Street Library,1251 Light St,2023-10-12,Public,MD,Baltimore,2016-10-01,21230,CHADEMO J1772COMBO,Free,39.275068,-76.611912,public,155
ELEC,Roland Park Library,5108 Roland Ave,2023-10-12,Public,MD,Baltimore,2016-11-18,21210,CHADEMO J1772COMBO,Free,39.355737,-76.635104,public,156
ELEC,Clifton Park Golf Course,2701 St Lo Dr,2023-10-12,Public,MD,Baltimore,2016-12-01,21213,J1772,Free,39.32159779003317,-76.58783514445798,public,160
ELEC,Carroll Park Golf Course,2100 Washington Blvd,2023-10-12,Public,MD,Baltimore,2016-12-01,21230,J1772,Free,39.27267,-76.648655,public,161
ELEC,Cylburn Arboretum,4975 Greenspring Ave,2023-10-12,Public,MD,Baltimore,2016-10-18,21209,J1772,Free,39.352944,-76.659878,public,162
ELEC,Camden Yards,333 W Camden St,2022-11-10,Public,MD,Baltimore,2016-10-20,21201,J1772,Free,39.284664,-76.619604,public,163
ELEC,Mount Pleasant Ice Arena,6101 Hillen Rd,2023-10-12,Public,MD,Baltimore,2016-11-01,21239,J1772,Free,39.368847,-76.577788,public,165
ELEC,Wyndham Garden North BW Parkway,5811 Annapolis Rd,2022-11-10,Public,MD,Cheverly,2016-11-08,20784,J1772,Free,38.937323,-76.917061,public,166
ELEC,Herring Run Library Branch,3801 Erdman Ave,2023-10-12,Public,MD,Baltimore,2017-02-06,21213,CHADEMO J1772COMBO,Free,39.315122,-76.569243,public,169
ELEC,Canton Waterfront Park,3001 Boston St,2023-10-12,Public,MD,Baltimore,2017-03-08,21224,CHADEMO J1772 J1772COMBO,Free,39.277178,-76.572417,public,171
ELEC,Gwynns Falls Park,4999 Windsor Mill Rd,2023-10-12,Public,MD,Baltimore,2017-03-09,21207,CHADEMO J1772COMBO,Free,39.309277,-76.70115,public,172
ELEC,City of Baltimore - Garage,101 W Dickman St,2022-11-10,Public,MD,Baltimore,2017-03-31,21230,CHADEMO J1772COMBO,Free,39.262573,-76.616256,public,173
ELEC,Catoctin Mountain Park - Visitor Center,14707 Park Central Rd,2023-06-12,Public,MD,Thurmont,2016-11-14,21788,J1772,Free,39.63378,-77.449906,public,174
ELEC,Catoctin Mountain Park - Round Meadow,14850 Manahan Rd,2023-06-12,Public,MD,Sabillasville,2016-11-14,21780,J1772,Free,39.644424,-77.486954,public,175
ELEC,Catoctin Mountain Park - Headquarters,6602 Foxville Rd,2023-06-12,Public,MD,Thurmont,2017-06-16,21788,J1772,Free,39.626633,-77.439577,public,176
ELEC,Baltimore Police Department - Western District,1034 N Mount St,2023-10-12,Public,MD,Baltimore,2017-07-07,21217,J1772,Free,39.300619,-76.644695,public,181
ELEC,Middle Branch Park,3301 Waterview Ave,2023-10-12,Public,MD,Baltimore,2017-07-06,21230,J1772,Free,39.254879,-76.622308,public,182
ELEC,Mount Pleasant Golf Course,6001 Hillen Rd,2022-11-10,Public,MD,Baltimore,2017-07-01,21239,J1772,Free,39.363692,-76.577699,public,183
ELEC,Electric Vehicle Institute,1120 N Charles St,2022-11-10,Public,MD,Baltimore,2017-07-01,21201,J1772,Free,39.303044,-76.616255,public,184
ELEC,Fayette St Garage,1001 E Fayette St,2023-10-12,Public,MD,Baltimore,2017-07-01,21201,J1772,Free,39.291285,-76.603515,public,185
ELEC,Municipal Garage,200 N Holliday St,2022-11-10,Private,MD,Baltimore,2015-10-01,21202,J1772,Free,39.291785,-76.610539,private,187
ELEC,Roosevelt Center - Municipal Building,25 Crescent Rd,2022-11-10,Public,MD,Greenbelt,2017-08-09,20770,CHADEMO J1772COMBO,Free,39.000738,-76.877355,public,188
ELEC,West Street Garage,40 E West St,2023-10-12,Public,MD,Baltimore,2017-08-09,21230,J1772,Free,39.276065,-76.613202,public,189
ELEC,C.C. Jackson Recreation Center,4910 Park Heights Ave,2022-11-10,Public,MD,Baltimore,2017-08-01,21215,J1772,Free,39.347048,-76.673296,public,191
ELEC,Park Plaza,2099 Gaither Rd,2022-11-10,Private,MD,Rockville,2017-11-01,20850,J1772,Payment through SemaConnect,39.117417,-77.180898,private,193
ELEC,Baltimore Street Garage,15 Guilford Ave,2023-10-12,Public,MD,Baltimore,2017-10-01,21202,J1772,Free,39.290084,-76.610788,public,195
ELEC,Museum of Industry,1415 Key Hwy,2023-01-10,Public,MD,Baltimore,2017-10-30,21230,J1772,Free,39.273755,-76.601727,public,196
ELEC,Clifton Mansion,2701 Saint Lo Dr,2023-10-12,Public,MD,Baltimore,2017-11-01,21213,J1772,Free,39.319173,-76.587403,public,199
ELEC,Chesapeake House Travel Plaza,10670 I-95,2023-01-10,Public,MD,Port Deposit,2017-11-01,21904,CHADEMO J1772 J1772COMBO,Free Level 2 charging; DCFC 2.50 per session and $0.20 per minute,39.612124,-76.009519,public,201
ELEC,Carroll Avenue Street Parking,7000 Carroll Ave,2022-11-10,Public,MD,Takoma Park,2017-11-15,20912,CHADEMO J1772COMBO,Free,38.974757,-77.012702,public,202
ELEC,Latrobe Park,1627 E Fort Ave,2023-10-12,Public,MD,Baltimore,2017-11-15,21230,J1772,Free,39.268278,-76.591693,public,203
ELEC,Downtown Takoma Park,7224 Carroll Ave,2021-05-06,Public,MD,Takoma Park,2017-12-01,20912,CHADEMO J1772 J1772COMBO,Free,38.978147,-77.006623,public,205
ELEC,Arena Garage - South Howard Street,99 S Howard St,2022-11-10,Public,MD,Baltimore,2018-02-01,21201,J1772,Free,39.287914,-76.619205,public,208
ELEC,Caroline Street Garage,805 S Caroline St,2023-10-12,Public,MD,Baltimore,2018-02-01,21231,J1772,Free,39.282302,-76.596315,public,209
ELEC,City of Hyattsville - Municipal Building,4310 Gallatin St,2022-11-10,Private,MD,Hyattsville,2018-02-01,20781,J1772,Free,38.952849,-76.942214,private,210
ELEC,Baltimore Police Marine Unit,3201 Boston St,2023-10-12,Public,MD,Baltimore,2018-02-01,21224,J1772,Free,39.276811,-76.570849,public,211
ELEC,Tidewater Marina,321 E Cromwell St,2022-11-10,Public,MD,Baltimore,2018-02-01,21230,J1772,Free,39.264924,-76.60639,public,212
ELEC,City of Hyattsville - Parking Lot #3,4320 Farragut St,2022-11-10,Public,MD,Hyattsville,2018-03-09,20781,J1772,Free,38.951908,-76.941858,public,215
ELEC,City of Hyattsville - Parking Lot #2,4310 Hamilton St,2022-11-10,Public,MD,Hyattsville,2018-03-09,20781,J1772,Free,38.953701,-76.941801,public,216
ELEC,Charles Plaza Garage,211 N Liberty Rd,2022-11-10,Public,MD,Baltimore,2018-03-01,21201,J1772,Free,39.291834,-76.616799,public,217
ELEC,Atrium Garage,308 W Fayette St,2022-11-10,Public,MD,Baltimore,2018-04-01,21201,J1772,Free,39.2906,-76.620429,public,219
ELEC,Southway Builders,1318 E Fort Ave,2022-11-10,Public,MD,Baltimore,2018-05-23,21230,J1772,Free,39.269901,-76.595658,public,222
ELEC,Town of Ocean City - Worcester Parking Lot,601 S Philadelphia Ave,2022-11-10,Public,MD,Ocean City,2018-05-23,21842,J1772,Free,38.328131,-75.088996,public,223
ELEC,Villages at Homeland,357 Homeland Southway,2022-11-10,Public,MD,Baltimore,2018-06-04,21212,J1772,Free,39.352912,-76.6146,public,227
ELEC,Millie's Road House Bar,200 Old Ocean Gateway,2022-11-10,Public,MD,Vienna,2018-06-06,21869,J1772,Free,38.485086,-75.823956,public,228
ELEC,Villages at Homeland,313 Homeland Southway,2022-11-10,Public,MD,Baltimore,2018-06-22,21212,J1772,Free,39.353249,-76.614846,public,230
ELEC,Studio 3807,3807 Rhode Island Ave,2022-11-10,Public,MD,Brentwood,2018-06-19,20722,J1772,Free,38.938966,-76.955265,public,231
ELEC,Columbia Gateway - Medical Center,7070 Samuel Morse Dr,2022-11-10,Public,MD,Columbia,2018-07-23,21046,J1772,Free,39.169397,-76.811526,public,237
ELEC,Cheverly Town Park,6401 Forest Rd,2022-11-10,Public,MD,Cheverly,2018-07-25,20785,J1772,Free,38.925025,-76.906358,public,238
ELEC,Laureate Education Inc,7065 Samuel Morse Dr,2022-11-10,Public,MD,Columbia,2018-08-08,21046,J1772,Free,39.168759,-76.811733,public,240
ELEC,Mercy Medical Center - Bunting Garage,301 Saint Paul Pl,2022-11-10,Public,MD,Baltimore,2018-08-08,21202,J1772,Free,39.29255,-76.61355,public,241
ELEC,Penn Station Garage,1500 N Charles St,2023-10-12,Public,MD,Baltimore,2018-08-15,21201,J1772,Free,39.306655,-76.616222,public,254
ELEC,Old Town - Fire Station,1110 Hillen St,2022-11-10,Public,MD,Baltimore,2018-09-01,21202,J1772,Free,39.297285,-76.605258,public,255
ELEC,Rankin Upholstery,8021 Cessna Ave,2022-11-10,Public,MD,Gaithersburg,2018-09-01,20879,J1772,Free,39.172762,-77.164172,public,256
ELEC,City of Hyattsville - Department of Public Works,4633 Arundel Pl,2022-11-10,Public,MD,Hyattsville,2018-09-26,20781,J1772,Free,38.946661,-76.939889,public,257
ELEC,Maryland House Travel Plaza,"I-95, Mile Marker 82",2022-11-10,Public,MD,Aberdeen,2018-10-01,21001,CHADEMO J1772 J1772COMBO,Free,39.498059,-76.231826,public,261
ELEC,Lexington Market,400 W Lexington St,2022-11-10,Public,MD,Baltimore,2018-11-15,21201,J1772,Free,39.291633,-76.622509,public,270
ELEC,Landover Hills - Police Station and Town Hall,6904 Taylor St,2022-11-10,Public,MD,Landover Hills,2018-11-20,20784,J1772,Free,38.941542,-76.894218,public,271
ELEC,Rotunda Parking Garage,711 W 40th St,2022-11-10,Public,MD,Baltimore,2018-12-01,21211,J1772,Free,39.33563,-76.629666,public,273
ELEC,Vienna Food Mart,307 Old Ocean Gateway,2022-11-10,Public,MD,Vienna,2018-12-01,21869,CHADEMO J1772COMBO,Free,38.486172,-75.825191,public,275
ELEC,Little Italy Garage,400 S Central Ave,2023-10-12,Public,MD,Baltimore,2018-12-01,21202,J1772,Free,39.285911,-76.599462,public,276
ELEC,Dorchester County Public Library - Hurlock Branch,222 S Main St,2022-11-10,Public,MD,Hurlock,2018-12-01,21643,J1772,Free,38.631284,-75.862667,public,277
ELEC,Hurlock Park - Tennis Courts,200 Charles St,2022-11-10,Public,MD,Hurlock,2018-12-01,21643,J1772,Free,38.632842,-75.864863,public,278
ELEC,Berwyn Heights Town Hall,5700 Berwyn Rd,2022-11-10,Public,MD,Berwyn Heights,2018-12-01,20740,J1772,Free,38.992364,-76.917261,public,281
ELEC,Hagerstown - Central Parking Lot,14 N Potomac St,2022-11-10,Public,MD,Hagerstown,2018-12-01,21740,J1772COMBO,$2.50 per session; $0.20 per minute,39.642218,-77.719215,public,282
ELEC,Inn at Horn Point - Tesla Destination,534  Burnside Street,2022-10-06,Public,MD,Annapolis,2017-11-30,21403,TESLA,Free,38.972453,-76.4780693,public,283
ELEC,Doubletree by Hilton Annapolis - Tesla Destination,210 Holiday Ct,2022-10-06,Public,MD,Annapolis,2016-01-25,21401,TESLA,Free,38.982522,-76.547334,public,284
ELEC,Hyatt Regency Baltimore - Tesla Destination,300 Light St,2022-10-06,Public,MD,Baltimore,2014-12-12,21202,J1772 TESLA,Free,39.28462,-76.613671,public,285
ELEC,Sheraton Inner Harbor Hotel - Tesla Destination,300 South Charles St,2022-10-06,Public,MD,Baltimore,2016-10-28,21201,J1772 TESLA,Free,39.284602,-76.61595,public,286
ELEC,Cazbar - Tesla Destination,316 N Charles St,2022-10-06,Public,MD,Baltimore,2015-09-28,21201,TESLA,Free,39.293019,-76.615604,public,287
ELEC,Doubletree Inn at The Colonnade - Tesla Destination,4 W University Pkwy,2022-10-06,Public,MD,Baltimore,2018-02-20,21218,J1772 TESLA,Free,39.334176,-76.619561,public,288
ELEC,DoubleTree by Hilton Hotel Bethesda - Tesla Destination,8120 Wisconsin,2022-10-06,Public,MD,Bethesda,2017-07-25,20814,J1772 TESLA,Free,38.991229,-77.095893,public,289
ELEC,Downtown Cambridge Black Water Baked Goods & Coffee - Tesla Destination,429 Race St,2022-10-06,Public,MD,Cambridge,2018-08-24,21613,J1772 TESLA,Free,38.568961,-76.077521,public,290
ELEC,Great Oak Manor - Tesla Destination,10568 Cliff Rd,2022-10-06,Public,MD,Chestertown,2015-11-10,21620,TESLA,Free,39.2687177,-76.2025573,public,291
ELEC,Brampton Bed & Breakfast Inn - Tesla Destination,25227 Chestertown Rd,2022-10-06,Public,MD,Chestertown,2015-06-16,21620,J1772 TESLA,Free,39.211757,-76.094796,public,292
ELEC,Hampton Inn & Suites Columbia/South MD - Tesla Destination,7045 Minstrel Wy,2022-10-06,Public,MD,Columbia,2017-11-29,21046,J1772 TESLA,Free,39.17575,-76.846303,public,293
ELEC,SpringHill Suites by Marriott Columbia - Tesla Destination,7055 Minstrel Wy,2022-10-06,Public,MD,Columbia,2017-11-29,21046,J1772 TESLA,Free,39.176119,-76.847247,public,294
ELEC,Ruddy Duck Brewery & Grill - Tesla Destination,13200 Dowell Rd,2022-10-06,Public,MD,Dowell,2017-07-13,20629,TESLA,Free,38.350362,-76.457198,public,295
ELEC,Rocky Gap Casino Resort - Tesla Destination,16701 Lakeview Rd NE,2022-10-06,Public,MD,Flintstone,2017-09-19,21530,J1772 TESLA,Free,39.699997,-78.656806,public,296
ELEC,"Savage River Lodge, a Select Registry Property - Tesla Destination",1600 Mt Aetna Rd,2022-10-06,Public,MD,Frostburg,2015-05-26,21532,J1772 TESLA,Free,39.65525,-79.021482,public,297
ELEC,The Cornucopia Cafe - Tesla Destination,146 Casselman Rd,2022-10-06,Public,MD,Grantsville,2015-11-12,21536,J1772 TESLA,Free,39.697031,-79.1416,public,298
ELEC,The Narrows Restaurant - Tesla Destination,3023 Kent Narrow Wy S,2022-10-06,Public,MD,Grasonville,2017-09-11,21638,TESLA,Free,38.968861,-76.244728,public,299
ELEC,Hilton Garden Inn Kent Island - Tesla Destination,3206 Main St,2022-10-06,Public,MD,Grasonville,2017-08-15,21638,J1772 TESLA,Free,38.966327,-76.240875,public,300
ELEC,Holiday Inn Express Baltimore-BWI Airport West - Tesla Destination,7481 Ridge Rd,2022-10-06,Public,MD,Hanover,2017-06-19,21076,J1772 TESLA,Free,39.160052,-76.711847,public,301
ELEC,"Antietam Overlook Farm, a Select Registry Property - Tesla Destination",4812 Porterstown Rd,2022-10-06,Public,MD,Keedysville,2015-05-20,21756,J1772 TESLA,Free,39.445664,-77.705295,public,302
ELEC,Black Bear Tavern and Restaurant - Tesla Destination,102 Fort Dr,2022-10-06,Public,MD,McHenry,2016-03-07,21541,TESLA,Free,39.549596,-79.35123,public,303
ELEC,"Lake Pointe Inn, a Select Registry Property - Tesla Destination",174 Lake Pointe Dr,2022-10-06,Public,MD,McHenry,2015-07-15,21541,J1772 TESLA,Free,39.556658,-79.357445,public,304
ELEC,Wilcom's Inn - Tesla Destination,11234 Fingerboard Rd,2022-10-06,Public,MD,Monrovia,2017-09-29,21770,J1772 TESLA,Free,39.346653,-77.270838,public,305
ELEC,Black Ankle Vineyards - Tesla Destination,14463 Black Ankle Rd,2022-10-06,Public,MD,Mount Airy,2017-02-03,21771,TESLA,Free,39.46165,-77.162396,public,306
ELEC,Port House Grill - Tesla Destination,15 N Main St,2022-10-06,Public,MD,North East,2016-11-04,21901,TESLA,Free,39.60151,-75.943346,public,307
ELEC,Haley Farm Inn and Retreat Center - Tesla Destination,16766 Garrett Hwy,2022-10-06,Public,MD,Oakland,2016-04-01,21550,J1772 TESLA,Free,39.470945,-79.358778,public,308
ELEC,Ocean City Convention Center - Tesla Destination,4001 Coastal Hwy,2022-10-06,Public,MD,Ocean City,2016-04-28,21842,J1772 TESLA,Free,38.366495,-75.071961,public,309
ELEC,Atlantic House Bed and Breakfast - Tesla Destination,501 N Baltimore Ave,2022-10-06,Public,MD,Ocean City,2016-03-22,21842,TESLA,Free,38.336537,-75.083956,public,310
ELEC,Holiday Inn Oceanfront - Tesla Destination,6600 Coastal Hwy,2022-10-06,Public,MD,Ocean City,2015-11-03,21842,J1772 TESLA,Free,38.389613,-75.064479,public,311
ELEC,Princess Royale Hotel - Tesla Destination,9100 Coastal Hwy,2022-10-06,Public,MD,Ocean City,2016-08-12,21842,TESLA,Free,38.407642,-75.058072,public,312
ELEC,Hilton Suites Ocean City Oceanfront - Tesla Destination,3200 N Baltimore Ave,2022-10-06,Public,MD,Ocean City,2017-03-07,21842,TESLA,Free,38.360378,-75.072756,public,313
ELEC,Sandaway Waterfront Lodging - Tesla Destination,103 W Strand Rd,2022-10-06,Public,MD,Oxford,2015-03-28,21654,J1772 TESLA,Free,38.692118,-76.175449,public,314
ELEC,The Inn at Antietam - Tesla Destination,220 E Main St,2022-10-06,Public,MD,Sharpsburg,2017-06-19,21782,J1772 TESLA,Free,39.45953,-77.74285,public,315
ELEC,Chanceford Hall Bed & Breakfast - Tesla Destination,209 W Federal St,2022-10-06,Public,MD,Snow Hill,2015-08-05,21863,J1772 TESLA,Free,38.172739,-75.396266,public,316
ELEC,George Brooks House B & B - Tesla Destination,24500 Rolles Range Rd,2022-10-06,Public,MD,St Michaels,2017-07-17,21663,J1772 TESLA,Free,38.7970133,-76.2277961,public,317
ELEC,Old Brick Inn - Tesla Destination,401 S Talbot St,2022-10-06,Public,MD,St. Michaels,2017-10-12,21663,J1772 TESLA,Free,38.7838128,-76.2234717,public,318
ELEC,St. Michaels Winery - Tesla Destination,609 S. Talbot St,2022-10-06,Public,MD,St. Michaels,2017-09-18,21663,TESLA,Free,38.781182,-76.221799,public,319
ELEC,Antrim 1844 Country House Hotel - Tesla Destination,30 Trevanion Rd,2022-10-06,Public,MD,Taneytown,2015-04-23,21787,J1772 TESLA,Free,39.654916,-77.1730675,public,320
ELEC,Best Western Westminster - Tesla Destination,451 WMC Dr,2022-10-06,Public,MD,Westminster,2017-12-18,21158,J1772 TESLA,Free,39.58717,-77.010051,public,321
ELEC,225 North Calvert Street Garage,225 N Calvert St,2022-11-10,Public,MD,Baltimore,2019-01-01,21202,J1772,Free,39.292049,-76.61231,public,324
ELEC,Horseshoe Casino,1525 Russell St,2022-11-10,Public,MD,Baltimore,2019-01-14,21230,J1772,Free,39.273771,-76.627853,public,325
ELEC,YMCA - Orokawa,600 W Chesapeake Ave,2022-11-10,Public,MD,Towson,2019-01-17,21204,J1772,Free,39.400162,-76.6144,public,326
ELEC,Centers for Medicare and Medicaid Services,7500 Security Blvd,2022-11-10,Public,MD,Windsor Mill,2019-02-04,21244,J1772,Free,39.314516,-76.760004,public,330
ELEC,Lexington Street Garage,510 E Lexington St,2023-10-12,Public,MD,Baltimore,2019-02-12,21202,J1772,Free,39.291504,-76.608454,public,331
ELEC,YMCA - Dancel,4331 Montgomery Rd,2022-11-10,Public,MD,Ellicott City,2019-02-28,21043,J1772,Free,39.251907,-76.814808,public,334
ELEC,Emmitsburg Town Office,300 S Seton Ave,2022-11-10,Public,MD,Emmitsburg,2019-03-04,21727,J1772,Free,39.701108,-77.328497,public,335
ELEC,Smithsonian Libraries - Research Annex,3400 Pennsy Dr,2022-11-10,Public,MD,Landover,2019-04-30,20785,J1772,Free,38.938404,-76.880421,public,341
ELEC,Hampton Inn Cumberland - Tesla Destination,109 Welton Dr,2022-10-06,Public,MD,Cumberland,2018-06-20,21502,TESLA,Free,39.6588203,-78.747755,public,343
ELEC,Zeke's Coffee,4719 Harford Rd,2022-11-10,Public,MD,Baltimore,2019-05-07,21214,J1772,Free,39.343968,-76.567828,public,344
ELEC,Central Plaza Garage,100 W Fayette St,2022-11-10,Public,MD,Baltimore,2019-05-07,21201,J1772,Free,39.290481,-76.616381,public,345
ELEC,Maryland Science Center,601 Light St,2022-11-10,Public,MD,Baltimore,2019-06-07,21230,J1772,Free,39.28223,-76.612824,public,349
ELEC,Johns Hopkins Community Physicians - Remington,2700 Remington Ave,2022-11-10,Public,MD,Baltimore,2019-06-07,21211,J1772,Free,39.320474,-76.621062,public,350
ELEC,McHenry Row - Parking Garage,1641 Whetstone Way,2022-11-10,Public,MD,Baltimore,2019-06-07,21230,J1772,Free,39.268351,-76.599249,public,352
ELEC,Shimadzu Scientific Instruments,7102 Riverwood Dr,2022-01-10,Private,MD,Columbia,2019-07-01,21046,J1772,Free,39.17626,-76.874243,private,353
ELEC,Veterans of Foreign Wars,2630 Rosser Rd,2022-11-10,Public,MD,Federalsburg,2019-07-01,21632,J1772,Free,38.679196,-75.777369,public,354
ELEC,Town of Galestown - Town Hall,5538 Old School House Rd,2022-11-10,Public,MD,Galestown,2019-07-01,21659,J1772,Free,38.565561,-75.71589,public,355
ELEC,Whole Foods Market,6621-B Baltimore Ave,2023-09-14,Public,MD,Riverdale,2019-07-19,20737,J1772,Free,38.969371,-76.937183,public,356
ELEC,Inner Harbor Center Garage,400 E Pratt St,2022-11-10,Public,MD,Baltimore,2019-09-09,21202,J1772,Free,39.286835,-76.609322,public,368
ELEC,Howard Community College,5051 Campus Dr,2024-09-12,Private,MD,Columbia,2018-03-01,21044,J1772,Free,39.212347,-76.880501,private,374
ELEC,College Square Shopping Center,444 WMC Drive,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Westminster,2011-04-15,21158,J1772,FREE,39.5867228,-77.0133356,public,378
ELEC,Winchester Hall,12 East Church Street,2024-10-08,TEMPORARILY UNAVAILABLE (Public),MD,Frederick,2014-10-28,21701,J1772,FREE,39.4149343,-77.4097442,public,379
